PGV,N,DesignInitialPsi,InitialPsi,FinalPsi,DeltaPsi,Material,FacadeType,SoilProfile,EarthquakeType
128,1,1.5,1.8020000000000003,2.8824999999999994,1.0804999999999991,1.0,A,B,WF
16,1,1.5,1.8020000000000003,1.9811111111111106,0.17911111111111033,1.0,A,B,WF
32,1,1.5,1.8020000000000003,2.4100000000000006,0.6080000000000003,1.0,A,B,WF
64,1,1.5,1.8020000000000003,2.2916666666666665,0.48966666666666625,1.0,A,B,WF
96,1,1.5,1.8020000000000003,2.420000000000001,0.6180000000000005,1.0,A,B,WF
2,2,1.5,1.8020000000000003,1.8474999999999997,0.04549999999999943,1.0,A,B,WF
4,2,1.5,1.8020000000000003,1.8974999999999997,0.09549999999999947,1.0,A,B,WF
8,2,1.5,1.8020000000000003,1.9075000000000002,0.10549999999999993,1.0,A,B,WF
16,2,1.5,1.8020000000000003,2.119444444444445,0.31744444444444464,1.0,A,B,WF
32,2,1.5,1.8020000000000003,2.3995,0.5974999999999999,1.0,A,B,WF
64,2,1.5,1.8020000000000003,2.2423529411764704,0.44035294117647017,1.0,A,B,WF
2,4,1.5,1.8020000000000003,1.8575,0.05549999999999966,1.0,A,B,WF
4,4,1.5,1.8020000000000003,1.9075000000000002,0.10549999999999993,1.0,A,B,WF
8,4,1.5,1.8020000000000003,1.983,0.18099999999999983,1.0,A,B,WF
16,4,1.5,1.8020000000000003,2.160555555555556,0.3585555555555555,1.0,A,B,WF
32,4,1.5,1.8020000000000003,2.48,0.6779999999999997,1.0,A,B,WF
2,8,1.5,1.8020000000000003,1.9439999999999997,0.14199999999999946,1.0,A,B,WF
4,8,1.5,1.8020000000000003,2.05111111111111,0.24911111111110995,1.0,A,B,WF
16,8,1.5,1.8020000000000003,2.1626666666666665,0.36066666666666625,1.0,A,B,WF
128,1,0.0,0.0,1.15,1.15,1.3,A,B,WF
16,1,0.0,0.0,0.42,0.42,1.3,A,B,WF
32,1,0.0,0.0,0.5400000000000001,0.5400000000000001,1.3,A,B,WF
64,1,0.0,0.0,0.7300000000000001,0.7300000000000001,1.3,A,B,WF
96,1,0.0,0.0,0.9099999999999999,0.9099999999999999,1.3,A,B,WF
16,2,0.0,0.0,0.42999999999999994,0.42999999999999994,1.3,A,B,WF
32,2,0.0,0.0,0.5499999999999999,0.5499999999999999,1.3,A,B,WF
64,2,0.0,0.0,0.7599999999999999,0.7599999999999999,1.3,A,B,WF
16,4,0.0,0.0,0.44000000000000017,0.44000000000000017,1.3,A,B,WF
32,4,0.0,0.0,0.5999999999999999,0.5999999999999999,1.3,A,B,WF
16,8,0.0,0.0,0.44000000000000017,0.44000000000000017,1.3,A,B,WF
8,1,0.5,0.75,1.0034999999999998,0.25349999999999984,1.3,A,B,WF
128,1,0.5,0.75,1.2085000000000001,0.45850000000000013,1.3,A,B,WF
16,1,0.5,0.75,1.1005555555555555,0.3505555555555555,1.3,A,B,WF
32,1,0.5,0.75,1.0500000000000003,0.30000000000000027,1.3,A,B,WF
64,1,0.5,0.75,1.0800000000000003,0.3300000000000003,1.3,A,B,WF
96,1,0.5,0.75,1.07,0.32000000000000006,1.3,A,B,WF
2,2,0.5,0.75,0.8100000000000004,0.060000000000000386,1.3,A,B,WF
4,2,0.5,0.75,0.8499999999999998,0.09999999999999976,1.3,A,B,WF
8,2,0.5,0.75,1.0500000000000003,0.30000000000000027,1.3,A,B,WF
16,2,0.5,0.75,1.1099999999999999,0.3599999999999999,1.3,A,B,WF
32,2,0.5,0.75,1.0399999999999996,0.2899999999999996,1.3,A,B,WF
64,2,0.5,0.75,1.2014999999999998,0.4514999999999998,1.3,A,B,WF
2,4,0.5,0.75,0.8100000000000004,0.060000000000000386,1.3,A,B,WF
4,4,0.5,0.75,0.8699999999999997,0.11999999999999966,1.3,A,B,WF
8,4,0.5,0.75,1.09,0.3400000000000001,1.3,A,B,WF
16,4,0.5,0.75,1.134,0.3839999999999999,1.3,A,B,WF
32,4,0.5,0.75,1.0500000000000003,0.30000000000000027,1.3,A,B,WF
2,8,0.5,0.75,0.8200000000000002,0.07000000000000017,1.3,A,B,WF
4,8,0.5,0.75,0.8699999999999997,0.11999999999999966,1.3,A,B,WF
16,8,0.5,0.75,1.1157894736842102,0.3657894736842102,1.3,A,B,WF
8,1,1.0,1.2899999999999996,1.5199999999999998,0.2300000000000002,1.3,A,B,WF
128,1,1.0,1.2899999999999996,2.8695000000000004,1.5795000000000008,1.3,A,B,WF
16,1,1.0,1.2899999999999996,1.6900000000000004,0.4000000000000008,1.3,A,B,WF
32,1,1.0,1.2899999999999996,1.7800000000000005,0.4900000000000009,1.3,A,B,WF
64,1,1.0,1.2899999999999996,2.36,1.0700000000000003,1.3,A,B,WF
96,1,1.0,1.2899999999999996,2.670000000000001,1.3800000000000012,1.3,A,B,WF
2,2,1.0,1.2899999999999996,1.3999999999999995,0.10999999999999988,1.3,A,B,WF
4,2,1.0,1.2899999999999996,1.5799999999999994,0.2899999999999998,1.3,A,B,WF
8,2,1.0,1.2899999999999996,1.5399999999999996,0.25,1.3,A,B,WF
16,2,1.0,1.2899999999999996,1.6999999999999995,0.4099999999999999,1.3,A,B,WF
32,2,1.0,1.2899999999999996,1.7800000000000005,0.4900000000000009,1.3,A,B,WF
64,2,1.0,1.2899999999999996,2.36,1.0700000000000003,1.3,A,B,WF
2,4,1.0,1.2899999999999996,1.43,0.14000000000000035,1.3,A,B,WF
4,4,1.0,1.2899999999999996,1.6800000000000002,0.39000000000000057,1.3,A,B,WF
8,4,1.0,1.2899999999999996,1.5599999999999996,0.27,1.3,A,B,WF
16,4,1.0,1.2899999999999996,1.66,0.37000000000000033,1.3,A,B,WF
32,4,1.0,1.2899999999999996,1.68,0.39000000000000035,1.3,A,B,WF
2,8,1.0,1.2899999999999996,1.4800000000000002,0.1900000000000006,1.3,A,B,WF
4,8,1.0,1.2899999999999996,1.5500000000000005,0.2600000000000009,1.3,A,B,WF
16,8,1.0,1.2899999999999996,1.6900000000000004,0.4000000000000008,1.3,A,B,WF
8,1,1.5,1.4600000000000004,1.6800000000000002,0.21999999999999975,1.3,A,B,WF
128,1,1.5,1.4600000000000004,2.850000000000001,1.3900000000000006,1.3,A,B,WF
16,1,1.5,1.4600000000000004,1.829999999999999,0.36999999999999855,1.3,A,B,WF
32,1,1.5,1.4600000000000004,1.4600000000000004,0.0,1.3,A,B,WF
64,1,1.5,1.4600000000000004,3.557000000000001,2.0970000000000004,1.3,A,B,WF
96,1,1.5,1.4600000000000004,2.6499999999999995,1.189999999999999,1.3,A,B,WF
2,2,1.5,1.4600000000000004,1.5799999999999994,0.119999999999999,1.3,A,B,WF
4,2,1.5,1.4600000000000004,1.6400000000000001,0.17999999999999972,1.3,A,B,WF
8,2,1.5,1.4600000000000004,1.7199999999999998,0.25999999999999934,1.3,A,B,WF
16,2,1.5,1.4600000000000004,1.7800000000000002,0.31999999999999984,1.3,A,B,WF
32,2,1.5,1.4600000000000004,2.835,1.3749999999999996,1.3,A,B,WF
64,2,1.5,1.4600000000000004,2.4012499999999997,0.9412499999999993,1.3,A,B,WF
2,4,1.5,1.4600000000000004,1.6200000000000006,0.16000000000000014,1.3,A,B,WF
4,4,1.5,1.4600000000000004,1.6800000000000002,0.21999999999999975,1.3,A,B,WF
8,4,1.5,1.4600000000000004,1.7399999999999993,0.2799999999999989,1.3,A,B,WF
16,4,1.5,1.4600000000000004,1.8599999999999997,0.39999999999999925,1.3,A,B,WF
32,4,1.5,1.4600000000000004,3.0641176470588234,1.604117647058823,1.3,A,B,WF
2,8,1.5,1.4600000000000004,1.6200000000000008,0.16000000000000036,1.3,A,B,WF
4,8,1.5,1.4600000000000004,1.7100000000000004,0.25,1.3,A,B,WF
16,8,1.5,1.4600000000000004,2.079999999999999,0.6199999999999988,1.3,A,B,WF
8,1,0.0,0.0,0.42,0.42,0.7,B,A,WN
128,1,0.0,0.0,2.4794736842105265,2.4794736842105265,0.7,B,A,WN
16,1,0.0,0.0,0.6359999999999999,0.6359999999999999,0.7,B,A,WN
32,1,0.0,0.0,1.0199999999999998,1.0199999999999998,0.7,B,A,WN
64,1,0.0,0.0,1.547,1.547,0.7,B,A,WN
96,1,0.0,0.0,2.5375,2.5375,0.7,B,A,WN
2,2,0.0,0.0,0.37000000000000005,0.37000000000000005,0.7,B,A,WN
4,2,0.0,0.0,0.37999999999999995,0.37999999999999995,0.7,B,A,WN
8,2,0.0,0.0,0.42999999999999994,0.42999999999999994,0.7,B,A,WN
16,2,0.0,0.0,0.6460000000000001,0.6460000000000001,0.7,B,A,WN
32,2,0.0,0.0,1.181111111111111,1.181111111111111,0.7,B,A,WN
64,2,0.0,0.0,1.677777777777778,1.677777777777778,0.7,B,A,WN
2,4,0.0,0.0,0.36000000000000004,0.36000000000000004,0.7,B,A,WN
4,4,0.0,0.0,0.37999999999999995,0.37999999999999995,0.7,B,A,WN
8,4,0.0,0.0,0.44000000000000017,0.44000000000000017,0.7,B,A,WN
16,4,0.0,0.0,0.6500000000000001,0.6500000000000001,0.7,B,A,WN
32,4,0.0,0.0,1.251875,1.251875,0.7,B,A,WN
2,8,0.0,0.0,0.36000000000000004,0.36000000000000004,0.7,B,A,WN
4,8,0.0,0.0,0.38999999999999996,0.38999999999999996,0.7,B,A,WN
16,8,0.0,0.0,0.6660000000000001,0.6660000000000001,0.7,B,A,WN
8,1,0.5,0.4699999999999998,1.0799999999999996,0.6099999999999999,0.7,B,A,WN
128,1,0.5,0.4699999999999998,2.37,1.9000000000000004,0.7,B,A,WN
16,1,0.5,0.4699999999999998,1.1330000000000005,0.6630000000000007,0.7,B,A,WN
32,1,0.5,0.4699999999999998,1.1400000000000001,0.6700000000000004,0.7,B,A,WN
64,1,0.5,0.4699999999999998,1.547,1.0770000000000002,0.7,B,A,WN
96,1,0.5,0.4699999999999998,2.562,2.092,0.7,B,A,WN
2,2,0.5,0.4699999999999998,0.5099999999999999,0.04000000000000009,0.7,B,A,WN
4,2,0.5,0.4699999999999998,0.5499999999999999,0.08000000000000013,0.7,B,A,WN
8,2,0.5,0.4699999999999998,1.09,0.6200000000000003,0.7,B,A,WN
16,2,0.5,0.4699999999999998,1.1330000000000005,0.6630000000000007,0.7,B,A,WN
32,2,0.5,0.4699999999999998,1.2044444444444442,0.7344444444444445,0.7,B,A,WN
64,2,0.5,0.4699999999999998,1.677777777777778,1.2077777777777783,0.7,B,A,WN
2,4,0.5,0.4699999999999998,0.5099999999999999,0.04000000000000009,0.7,B,A,WN
4,4,0.5,0.4699999999999998,0.5600000000000003,0.09000000000000047,0.7,B,A,WN
8,4,0.5,0.4699999999999998,1.09,0.6200000000000003,0.7,B,A,WN
16,4,0.5,0.4699999999999998,1.1,0.6300000000000003,0.7,B,A,WN
32,4,0.5,0.4699999999999998,1.2637500000000002,0.7937500000000004,0.7,B,A,WN
2,8,0.5,0.4699999999999998,0.5099999999999999,0.04000000000000009,0.7,B,A,WN
4,8,0.5,0.4699999999999998,0.5700000000000001,0.10000000000000026,0.7,B,A,WN
16,8,0.5,0.4699999999999998,1.1,0.6300000000000003,0.7,B,A,WN
8,1,1.0,1.09,1.1,0.010000000000000009,0.7,B,A,WN
128,1,1.0,1.09,2.39,1.3,0.7,B,A,WN
16,1,1.0,1.09,1.1099999999999999,0.019999999999999796,0.7,B,A,WN
32,1,1.0,1.09,1.16,0.06999999999999984,0.7,B,A,WN
64,1,1.0,1.09,1.5470000000000002,0.4570000000000001,0.7,B,A,WN
96,1,1.0,1.09,2.5629999999999997,1.4729999999999996,0.7,B,A,WN
2,2,1.0,1.09,1.09,0.0,0.7,B,A,WN
4,2,1.0,1.09,1.1,0.010000000000000009,0.7,B,A,WN
8,2,1.0,1.09,1.1,0.010000000000000009,0.7,B,A,WN
16,2,1.0,1.09,1.1200000000000006,0.03000000000000047,0.7,B,A,WN
32,2,1.0,1.09,1.209375,0.11937500000000001,0.7,B,A,WN
64,2,1.0,1.09,1.6750000000000005,0.5850000000000004,0.7,B,A,WN
2,4,1.0,1.09,1.09,0.0,0.7,B,A,WN
4,4,1.0,1.09,1.1,0.010000000000000009,0.7,B,A,WN
8,4,1.0,1.09,1.1,0.010000000000000009,0.7,B,A,WN
16,4,1.0,1.09,1.1200000000000006,0.03000000000000047,0.7,B,A,WN
32,4,1.0,1.09,1.2737499999999997,0.18374999999999964,0.7,B,A,WN
2,8,1.0,1.09,1.09,0.0,0.7,B,A,WN
4,8,1.0,1.09,1.1,0.010000000000000009,0.7,B,A,WN
16,8,1.0,1.09,1.1200000000000006,0.03000000000000047,0.7,B,A,WN
8,1,1.5,1.4499999999999995,1.4600000000000004,0.010000000000000897,0.7,B,A,WN
128,1,1.5,1.4499999999999995,2.571666666666666,1.1216666666666664,0.7,B,A,WN
16,1,1.5,1.4499999999999995,1.5640000000000007,0.11400000000000121,0.7,B,A,WN
32,1,1.5,1.4499999999999995,1.68,0.23000000000000043,0.7,B,A,WN
64,1,1.5,1.4499999999999995,1.688125,0.2381250000000006,0.7,B,A,WN
96,1,1.5,1.4499999999999995,2.5015789473684213,1.0515789473684218,0.7,B,A,WN
2,2,1.5,1.4499999999999995,1.4499999999999995,0.0,0.7,B,A,WN
4,2,1.5,1.4499999999999995,1.4499999999999995,0.0,0.7,B,A,WN
8,2,1.5,1.4499999999999995,1.4600000000000004,0.010000000000000897,0.7,B,A,WN
16,2,1.5,1.4499999999999995,1.5640000000000007,0.11400000000000121,0.7,B,A,WN
32,2,1.5,1.4499999999999995,1.7100000000000006,0.2600000000000011,0.7,B,A,WN
64,2,1.5,1.4499999999999995,1.7300000000000002,0.2800000000000007,0.7,B,A,WN
2,4,1.5,1.4499999999999995,1.4499999999999995,0.0,0.7,B,A,WN
4,4,1.5,1.4499999999999995,1.4499999999999995,0.0,0.7,B,A,WN
8,4,1.5,1.4499999999999995,1.4600000000000004,0.010000000000000897,0.7,B,A,WN
16,4,1.5,1.4499999999999995,1.6113333333333333,0.16133333333333377,0.7,B,A,WN
32,4,1.5,1.4499999999999995,1.7199999999999998,0.27000000000000024,0.7,B,A,WN
2,8,1.5,1.4499999999999995,1.4499999999999995,0.0,0.7,B,A,WN
4,8,1.5,1.4499999999999995,1.4499999999999995,0.0,0.7,B,A,WN
16,8,1.5,1.4499999999999995,1.6099999999999997,0.16000000000000014,0.7,B,A,WN
8,1,0.0,0.0,0.37000000000000005,0.37000000000000005,1.0,B,A,WN
128,1,0.0,0.0,1.7899999999999994,1.7899999999999994,1.0,B,A,WN
16,1,0.0,0.0,0.6,0.6,1.0,B,A,WN
32,1,0.0,0.0,0.921,0.921,1.0,B,A,WN
64,1,0.0,0.0,1.5159999999999998,1.5159999999999998,1.0,B,A,WN
96,1,0.0,0.0,1.6999999999999995,1.6999999999999995,1.0,B,A,WN
2,2,0.0,0.0,0.0,0.0,1.0,B,A,WN
4,2,0.0,0.0,0.0,0.0,1.0,B,A,WN
8,2,0.0,0.0,0.37000000000000005,0.37000000000000005,1.0,B,A,WN
16,2,0.0,0.0,0.6,0.6,1.0,B,A,WN
32,2,0.0,0.0,0.9445,0.9445,1.0,B,A,WN
64,2,0.0,0.0,1.569375,1.569375,1.0,B,A,WN
2,4,0.0,0.0,0.0,0.0,1.0,B,A,WN
4,4,0.0,0.0,0.0,0.0,1.0,B,A,WN
8,4,0.0,0.0,0.37000000000000005,0.37000000000000005,1.0,B,A,WN
16,4,0.0,0.0,0.6,0.6,1.0,B,A,WN
32,4,0.0,0.0,0.9450000000000001,0.9450000000000001,1.0,B,A,WN
2,8,0.0,0.0,0.0,0.0,1.0,B,A,WN
4,8,0.0,0.0,0.0,0.0,1.0,B,A,WN
16,8,0.0,0.0,0.6,0.6,1.0,B,A,WN
8,1,0.5,0.49000000000000016,0.5633333333333332,0.07333333333333308,1.0,B,A,WN
128,1,0.5,0.49000000000000016,1.9065000000000005,1.4165000000000003,1.0,B,A,WN
16,1,0.5,0.49000000000000016,0.9399999999999996,0.44999999999999946,1.0,B,A,WN
32,1,0.5,0.49000000000000016,1.19,0.6999999999999997,1.0,B,A,WN
64,1,0.5,0.49000000000000016,1.4745000000000001,0.9844999999999999,1.0,B,A,WN
96,1,0.5,0.49000000000000016,1.752,1.2619999999999998,1.0,B,A,WN
2,2,0.5,0.49000000000000016,0.52,0.02999999999999986,1.0,B,A,WN
4,2,0.5,0.49000000000000016,0.5333333333333333,0.04333333333333317,1.0,B,A,WN
8,2,0.5,0.49000000000000016,0.5666666666666665,0.07666666666666638,1.0,B,A,WN
16,2,0.5,0.49000000000000016,0.91,0.4199999999999999,1.0,B,A,WN
32,2,0.5,0.49000000000000016,1.19,0.6999999999999997,1.0,B,A,WN
64,2,0.5,0.49000000000000016,1.5425,1.0524999999999998,1.0,B,A,WN
2,4,0.5,0.49000000000000016,0.52,0.02999999999999986,1.0,B,A,WN
4,4,0.5,0.49000000000000016,0.5333333333333333,0.04333333333333317,1.0,B,A,WN
8,4,0.5,0.49000000000000016,0.5666666666666665,0.07666666666666638,1.0,B,A,WN
16,4,0.5,0.49000000000000016,0.91,0.4199999999999999,1.0,B,A,WN
32,4,0.5,0.49000000000000016,1.16,0.6699999999999997,1.0,B,A,WN
2,8,0.5,0.49000000000000016,0.52,0.02999999999999986,1.0,B,A,WN
4,8,0.5,0.49000000000000016,0.5333333333333333,0.04333333333333317,1.0,B,A,WN
16,8,0.5,0.49000000000000016,0.92,0.4299999999999999,1.0,B,A,WN
8,1,1.0,0.7799999999999999,0.881111111111111,0.10111111111111104,1.0,B,A,WN
128,1,1.0,0.7799999999999999,1.9469999999999996,1.1669999999999998,1.0,B,A,WN
16,1,1.0,0.7799999999999999,0.9900000000000001,0.2100000000000002,1.0,B,A,WN
32,1,1.0,0.7799999999999999,1.2899999999999996,0.5099999999999997,1.0,B,A,WN
64,1,1.0,0.7799999999999999,1.5023529411764707,0.7223529411764708,1.0,B,A,WN
96,1,1.0,0.7799999999999999,1.7070000000000003,0.9270000000000004,1.0,B,A,WN
2,2,1.0,0.7799999999999999,0.7899999999999998,0.009999999999999898,1.0,B,A,WN
4,2,1.0,0.7799999999999999,0.8441176470588236,0.06411764705882372,1.0,B,A,WN
8,2,1.0,0.7799999999999999,0.8911111111111113,0.11111111111111138,1.0,B,A,WN
16,2,1.0,0.7799999999999999,1.1200000000000006,0.34000000000000064,1.0,B,A,WN
32,2,1.0,0.7799999999999999,1.2600000000000005,0.48000000000000054,1.0,B,A,WN
64,2,1.0,0.7799999999999999,1.5561111111111117,0.7761111111111118,1.0,B,A,WN
2,4,1.0,0.7799999999999999,0.7899999999999998,0.009999999999999898,1.0,B,A,WN
4,4,1.0,0.7799999999999999,0.8441176470588236,0.06411764705882372,1.0,B,A,WN
8,4,1.0,0.7799999999999999,0.9011111111111111,0.12111111111111117,1.0,B,A,WN
16,4,1.0,0.7799999999999999,1.1299999999999994,0.34999999999999953,1.0,B,A,WN
32,4,1.0,0.7799999999999999,1.2600000000000002,0.4800000000000003,1.0,B,A,WN
2,8,1.0,0.7799999999999999,0.8000000000000002,0.02000000000000024,1.0,B,A,WN
4,8,1.0,0.7799999999999999,0.8452941176470589,0.06529411764705895,1.0,B,A,WN
16,8,1.0,0.7799999999999999,1.1299999999999994,0.34999999999999953,1.0,B,A,WN
8,1,1.5,1.4499999999999995,1.6099999999999997,0.16000000000000014,1.0,B,A,WN
128,1,1.5,1.4499999999999995,2.626,1.1760000000000004,1.0,B,A,WN
16,1,1.5,1.4499999999999995,1.5599999999999996,0.1100000000000001,1.0,B,A,WN
32,1,1.5,1.4499999999999995,1.6499999999999995,0.19999999999999996,1.0,B,A,WN
64,1,1.5,1.4499999999999995,1.7482352941176469,0.2982352941176474,1.0,B,A,WN
96,1,1.5,1.4499999999999995,2.6615000000000006,1.2115000000000011,1.0,B,A,WN
2,2,1.5,1.4499999999999995,1.4499999999999995,0.0,1.0,B,A,WN
4,2,1.5,1.4499999999999995,1.4499999999999995,0.0,1.0,B,A,WN
8,2,1.5,1.4499999999999995,1.6099999999999997,0.16000000000000014,1.0,B,A,WN
16,2,1.5,1.4499999999999995,1.5599999999999996,0.1100000000000001,1.0,B,A,WN
32,2,1.5,1.4499999999999995,1.7199999999999998,0.27000000000000024,1.0,B,A,WN
64,2,1.5,1.4499999999999995,1.7481249999999997,0.2981250000000002,1.0,B,A,WN
2,4,1.5,1.4499999999999995,1.4499999999999995,0.0,1.0,B,A,WN
4,4,1.5,1.4499999999999995,1.4499999999999995,0.0,1.0,B,A,WN
8,4,1.5,1.4499999999999995,1.6099999999999997,0.16000000000000014,1.0,B,A,WN
16,4,1.5,1.4499999999999995,1.5500000000000005,0.10000000000000098,1.0,B,A,WN
32,4,1.5,1.4499999999999995,1.7399999999999993,0.2899999999999998,1.0,B,A,WN
2,8,1.5,1.4499999999999995,1.4499999999999995,0.0,1.0,B,A,WN
4,8,1.5,1.4499999999999995,1.4499999999999995,0.0,1.0,B,A,WN
16,8,1.5,1.4499999999999995,1.5599999999999996,0.1100000000000001,1.0,B,A,WN
8,1,0.0,0.0,0.0,0.0,1.3,B,A,WN
128,1,0.0,0.0,1.7317647058823529,1.7317647058823529,1.3,B,A,WN
16,1,0.0,0.0,0.44,0.44,1.3,B,A,WN
32,1,0.0,0.0,0.7360000000000001,0.7360000000000001,1.3,B,A,WN
64,1,0.0,0.0,1.2135,1.2135,1.3,B,A,WN
96,1,0.0,0.0,1.4120000000000001,1.4120000000000001,1.3,B,A,WN
2,2,0.0,0.0,0.0,0.0,1.3,B,A,WN
4,2,0.0,0.0,0.0,0.0,1.3,B,A,WN
8,2,0.0,0.0,0.0,0.0,1.3,B,A,WN
16,2,0.0,0.0,0.44,0.44,1.3,B,A,WN
32,2,0.0,0.0,0.7260000000000003,0.7260000000000003,1.3,B,A,WN
64,2,0.0,0.0,1.2820000000000003,1.2820000000000003,1.3,B,A,WN
2,4,0.0,0.0,0.0,0.0,1.3,B,A,WN
4,4,0.0,0.0,0.0,0.0,1.3,B,A,WN
8,4,0.0,0.0,0.0,0.0,1.3,B,A,WN
16,4,0.0,0.0,0.44,0.44,1.3,B,A,WN
32,4,0.0,0.0,0.7260000000000003,0.7260000000000003,1.3,B,A,WN
2,8,0.0,0.0,0.0,0.0,1.3,B,A,WN
4,8,0.0,0.0,0.0,0.0,1.3,B,A,WN
16,8,0.0,0.0,0.44,0.44,1.3,B,A,WN
8,1,0.5,0.5933333333333333,0.8900000000000002,0.29666666666666697,1.3,B,A,WN
128,1,0.5,0.5933333333333333,1.7699999999999998,1.1766666666666665,1.3,B,A,WN
16,1,0.5,0.5933333333333333,0.9800000000000002,0.38666666666666694,1.3,B,A,WN
32,1,0.5,0.5933333333333333,1.22,0.6266666666666667,1.3,B,A,WN
64,1,0.5,0.5933333333333333,1.5411764705882356,0.9478431372549023,1.3,B,A,WN
96,1,0.5,0.5933333333333333,1.5719999999999996,0.9786666666666664,1.3,B,A,WN
2,2,0.5,0.5933333333333333,0.7300000000000002,0.13666666666666694,1.3,B,A,WN
4,2,0.5,0.5933333333333333,0.7899999999999998,0.19666666666666655,1.3,B,A,WN
8,2,0.5,0.5933333333333333,0.9000000000000002,0.306666666666667,1.3,B,A,WN
16,2,0.5,0.5933333333333333,1.01,0.41666666666666674,1.3,B,A,WN
32,2,0.5,0.5933333333333333,1.34,0.7466666666666668,1.3,B,A,WN
64,2,0.5,0.5933333333333333,1.465625,0.8722916666666667,1.3,B,A,WN
2,4,0.5,0.5933333333333333,0.7300000000000002,0.13666666666666694,1.3,B,A,WN
4,4,0.5,0.5933333333333333,0.7899999999999998,0.19666666666666655,1.3,B,A,WN
8,4,0.5,0.5933333333333333,0.9000000000000002,0.306666666666667,1.3,B,A,WN
16,4,0.5,0.5933333333333333,1.0399999999999996,0.4466666666666663,1.3,B,A,WN
32,4,0.5,0.5933333333333333,1.3500000000000003,0.756666666666667,1.3,B,A,WN
2,8,0.5,0.5933333333333333,0.7300000000000002,0.13666666666666694,1.3,B,A,WN
4,8,0.5,0.5933333333333333,0.7899999999999998,0.19666666666666655,1.3,B,A,WN
16,8,0.5,0.5933333333333333,1.0500000000000003,0.456666666666667,1.3,B,A,WN
8,1,1.0,0.9800000000000003,1.32,0.33999999999999975,1.3,B,A,WN
128,1,1.0,0.9800000000000003,1.7844444444444438,0.8044444444444435,1.3,B,A,WN
16,1,1.0,0.9800000000000003,1.32,0.33999999999999975,1.3,B,A,WN
32,1,1.0,0.9800000000000003,1.4499999999999995,0.4699999999999992,1.3,B,A,WN
64,1,1.0,0.9800000000000003,1.6900000000000002,0.7099999999999999,1.3,B,A,WN
96,1,1.0,0.9800000000000003,1.7544444444444443,0.7744444444444439,1.3,B,A,WN
2,2,1.0,0.9800000000000003,1.2699999999999998,0.2899999999999995,1.3,B,A,WN
4,2,1.0,0.9800000000000003,1.3114999999999999,0.3314999999999996,1.3,B,A,WN
8,2,1.0,0.9800000000000003,1.32,0.33999999999999975,1.3,B,A,WN
16,2,1.0,0.9800000000000003,1.3299999999999996,0.3499999999999993,1.3,B,A,WN
32,2,1.0,0.9800000000000003,1.5219999999999998,0.5419999999999995,1.3,B,A,WN
64,2,1.0,0.9800000000000003,1.68,0.6999999999999996,1.3,B,A,WN
2,4,1.0,0.9800000000000003,1.2699999999999998,0.2899999999999995,1.3,B,A,WN
4,4,1.0,0.9800000000000003,1.3255,0.3454999999999996,1.3,B,A,WN
8,4,1.0,0.9800000000000003,1.32,0.33999999999999975,1.3,B,A,WN
16,4,1.0,0.9800000000000003,1.34,0.35999999999999976,1.3,B,A,WN
32,4,1.0,0.9800000000000003,1.5587499999999999,0.5787499999999995,1.3,B,A,WN
2,8,1.0,0.9800000000000003,1.2699999999999998,0.2899999999999995,1.3,B,A,WN
4,8,1.0,0.9800000000000003,1.335,0.35499999999999965,1.3,B,A,WN
16,8,1.0,0.9800000000000003,1.3500000000000003,0.37,1.3,B,A,WN
8,1,1.5,1.5,1.5,0.0,1.3,B,A,WN
128,1,1.5,1.5,2.761111111111112,1.261111111111112,1.3,B,A,WN
16,1,1.5,1.5,1.4899999999999995,-0.010000000000000453,1.3,B,A,WN
32,1,1.5,1.5,1.59,0.09000000000000008,1.3,B,A,WN
64,1,1.5,1.5,1.7600000000000007,0.2600000000000007,1.3,B,A,WN
96,1,1.5,1.5,1.9200000000000008,0.4200000000000008,1.3,B,A,WN
2,2,1.5,1.5,1.5199999999999998,0.019999999999999796,1.3,B,A,WN
4,2,1.5,1.5,1.5100000000000005,0.010000000000000453,1.3,B,A,WN
8,2,1.5,1.5,1.5,0.0,1.3,B,A,WN
16,2,1.5,1.5,1.4899999999999993,-0.010000000000000675,1.3,B,A,WN
32,2,1.5,1.5,1.6099999999999997,0.10999999999999965,1.3,B,A,WN
64,2,1.5,1.5,1.8000000000000005,0.3000000000000005,1.3,B,A,WN
2,4,1.5,1.5,1.5300000000000002,0.03000000000000025,1.3,B,A,WN
4,4,1.5,1.5,1.5100000000000005,0.010000000000000453,1.3,B,A,WN
8,4,1.5,1.5,1.5,0.0,1.3,B,A,WN
16,4,1.5,1.5,1.5,0.0,1.3,B,A,WN
32,4,1.5,1.5,1.6200000000000008,0.12000000000000077,1.3,B,A,WN
2,8,1.5,1.5,1.5199999999999998,0.019999999999999796,1.3,B,A,WN
4,8,1.5,1.5,1.5100000000000005,0.010000000000000453,1.3,B,A,WN
16,8,1.5,1.5,1.5,0.0,1.3,B,A,WN
8,1,0.0,0.0,0.7633333333333335,0.7633333333333335,0.7,B,A,WF
128,1,0.0,0.0,2.6581250000000005,2.6581250000000005,0.7,B,A,WF
16,1,0.0,0.0,1.0952941176470588,1.0952941176470588,0.7,B,A,WF
32,1,0.0,0.0,1.5165000000000002,1.5165000000000002,0.7,B,A,WF
64,1,0.0,0.0,2.31,2.31,0.7,B,A,WF
